global_iterations,avg,min,max
0,0.29296875,0.181640625,0.41796875
1,0.2535807291666667,0.171875,0.3583984375
2,0.2109375,0.14127604166666666,0.3033854166666667
3,0.18326822916666666,0.12548828125,0.26318359375
4,0.16067708333333333,0.1125,0.228515625
5,0.14398871527777776,0.10286458333333333,0.201171875
6,0.13067336309523808,0.09375,0.18108258928571427
7,0.11954752604166667,0.085693359375,0.16552734375
8,0.11067708333333333,0.07855902777777778,0.15321180555555555
9,0.10384114583333333,0.0724609375,0.144140625
10,0.09783380681818182,0.06818181818181818,0.13529829545454544
11,0.09239366319444443,0.06396484375,0.12825520833333334
12,0.08774038461538461,0.060546875,0.1221454326923077
13,0.08305431547619048,0.057338169642857144,0.11579241071428571
14,0.07912326388888888,0.054947916666666666,0.11002604166666667
15,0.0751953125,0.052490234375,0.104248046875
16,0.07184436274509805,0.05020680147058824,0.0993795955882353
17,0.06904658564814815,0.048502604166666664,0.09526909722222222
18,0.06630345394736842,0.04656661184210526,0.09159128289473684
19,0.0638671875,0.044921875,0.08818359375
20,0.06166294642857143,0.04352678571428571,0.08500744047619048
21,0.05948153409090909,0.04208096590909091,0.08194247159090909
22,0.0574615036231884,0.040506114130434784,0.07931385869565218
23,0.05555555555555555,0.038981119791666664,0.07698567708333333
24,0.05385416666666667,0.03765625,0.07484375
25,0.05225861378205128,0.036508413461538464,0.07271634615384616
26,0.05075713734567901,0.035228587962962965,0.0708912037037037
27,0.04931640625,0.03410993303571429,0.06891741071428571
28,0.048042385057471264,0.033203125,0.06721443965517242
29,0.04680989583333333,0.0322265625,0.065625
30,0.03739149305555556,0.026302083333333334,0.05227864583333333
31,0.03064236111111111,0.02109375,0.04290364583333333
32,0.026822916666666665,0.0185546875,0.037109375
33,0.02384982638888889,0.016080729166666665,0.032942708333333334
34,0.021875,0.014192708333333333,0.030598958333333332
35,0.020203993055555557,0.012434895833333333,0.0291015625
36,0.018836805555555558,0.011263020833333333,0.027669270833333332
37,0.017795138888888888,0.010481770833333333,0.0263671875
38,0.016818576388888888,0.009895833333333333,0.025130208333333334
39,0.01577690972222222,0.009440104166666666,0.0236328125
40,0.01482204861111111,0.008658854166666667,0.02265625
41,0.0140625,0.008203125,0.021549479166666666
42,0.01330295138888889,0.007682291666666666,0.020442708333333334
43,0.012890625,0.0072265625,0.019986979166666665
44,0.012369791666666666,0.006575520833333333,0.01953125
45,0.012152777777777778,0.006184895833333333,0.01953125
46,0.01189236111111111,0.005859375,0.019466145833333334
47,0.01150173611111111,0.0052734375,0.019205729166666668
48,0.011219618055555556,0.0049479166666666664,0.018880208333333332
49,0.011002604166666667,0.004622395833333333,0.01875
50,0.0107421875,0.004231770833333333,0.018619791666666666
51,0.010590277777777777,0.00390625,0.018489583333333334
52,0.010481770833333333,0.003841145833333333,0.018359375
53,0.010460069444444445,0.003841145833333333,0.018229166666666668
54,0.0103515625,0.0037109375,0.01796875
55,0.01019965277777778,0.003515625,0.0177734375
56,0.010112847222222223,0.003515625,0.017513020833333334
57,0.010091145833333334,0.003515625,0.017513020833333334
58,0.010004340277777777,0.0033854166666666668,0.0173828125
59,0.009895833333333333,0.0033203125,0.0171875
60,0.009895833333333333,0.0033203125,0.0171875
61,0.009852430555555554,0.0032552083333333335,0.0171875
62,0.009809027777777778,0.0032552083333333335,0.017057291666666665
63,0.009722222222222222,0.0032552083333333335,0.0169921875
64,0.009657118055555554,0.0032552083333333335,0.016861979166666666
65,0.009657118055555556,0.0033203125,0.016796875
66,0.009657118055555556,0.0033203125,0.016731770833333333
67,0.009635416666666667,0.0032552083333333335,0.0166015625
68,0.009592013888888888,0.0031901041666666666,0.016536458333333334
69,0.00954861111111111,0.003125,0.016471354166666667
70,0.0095703125,0.0031901041666666666,0.016341145833333334
71,0.009548611111111112,0.0031901041666666666,0.0162109375
72,0.0095703125,0.0032552083333333335,0.016145833333333335
73,0.0095703125,0.0032552083333333335,0.016015625
74,0.009635416666666667,0.0033203125,0.016015625
75,0.009635416666666667,0.0033203125,0.015950520833333332
76,0.009635416666666667,0.0033203125,0.015885416666666666
77,0.009635416666666667,0.0033203125,0.0158203125
78,0.009635416666666667,0.0033203125,0.0158203125
79,0.009526909722222223,0.0032552083333333335,0.015690104166666666
80,0.009483506944444444,0.0031901041666666666,0.015625
81,0.009483506944444445,0.0031901041666666666,0.015690104166666666
82,0.009440104166666666,0.003125,0.015625
83,0.009396701388888888,0.0030598958333333333,0.015559895833333334
84,0.00935329861111111,0.0030598958333333333,0.015494791666666667
85,0.009483506944444444,0.003125,0.015625
86,0.009483506944444444,0.0031901041666666666,0.015559895833333334
87,0.009418402777777777,0.003125,0.015494791666666667
88,0.00939670138888889,0.003125,0.0154296875
89,0.009461805555555557,0.0031901041666666666,0.0154296875
90,0.009461805555555555,0.003125,0.0154296875
91,0.009440104166666666,0.003125,0.015364583333333333
92,0.009440104166666666,0.0030598958333333333,0.015364583333333333
93,0.009526909722222223,0.002994791666666667,0.015494791666666667
94,0.009526909722222223,0.0029296875,0.0154296875
95,0.009483506944444444,0.002864583333333333,0.015364583333333333
96,0.009483506944444444,0.0027994791666666667,0.015364583333333333
97,0.009483506944444444,0.0027994791666666667,0.0154296875
98,0.009483506944444445,0.002864583333333333,0.015364583333333333
99,0.009483506944444445,0.002864583333333333,0.015364583333333333
100,0.009483506944444445,0.002864583333333333,0.0154296875
101,0.009483506944444444,0.002864583333333333,0.0154296875
102,0.009483506944444444,0.0027994791666666667,0.015494791666666667
103,0.009483506944444444,0.002864583333333333,0.0154296875
