global_iterations,avg,min,max
148000.0,180.66,74.6175,308.9841666666667
148044.0,181.3525,74.9075,310.2841666666667
148359.0,181.00805555555553,74.4075,310.1008333333333
148835.0,181.09138888888887,74.4575,310.25083333333333
149000.0,181.2913888888889,74.5075,310.6508333333333
149358.0,180.97472222222223,74.3575,310.12583333333333
149612.0,181.47055555555556,74.7075,310.9758333333333
149929.0,181.48722222222221,74.5575,311.12583333333333
150000.0,181.5538888888889,74.5575,311.12583333333333
150000.0,182.0413888888889,74.6575,311.9758333333333
150265.0,181.7525,74.7575,311.5258333333333
150612.0,181.8358333333333,74.5575,312.0258333333333
150997.0,182.11916666666667,74.9575,312.2258333333333
151000.0,182.41916666666665,75.3075,312.4758333333333
151673.0,182.4525,75.2075,312.62583333333333
151935.0,182.42916666666665,75.3075,312.62583333333333
152000.0,182.52083333333331,75.2575,312.8008333333333
152312.0,182.8175,75.5075,313.1508333333333
152595.0,183.0175,75.8075,313.3008333333333
152927.0,183.0008333333333,75.8075,312.9508333333333
153000.0,183.12305555555557,75.7075,313.2675
153230.0,183.28555555555556,75.87,313.4675
153526.0,183.3688888888889,75.82,313.9675
153828.0,183.36888888888888,75.77,313.9175
154000.0,183.20222222222222,75.87,313.5175
154205.0,183.0563888888889,76.0575,312.6675
154489.0,182.76638888888888,76.0075,312.1475
154730.0,182.61638888888888,75.9575,311.6475
155000.0,182.63305555555556,76.0075,311.4975
155013.0,182.42472222222221,75.92,310.96
155335.0,182.39138888888888,75.92,310.86
155825.0,182.74138888888888,75.87,311.66
156000.0,182.47055555555553,75.92,310.66
156081.0,182.79555555555552,76.02,311.0975
156433.0,182.57888888888888,75.67,311.2475
156739.0,182.7122222222222,75.72,311.5975
157000.0,182.4788888888889,75.57,311.1975
157007.0,182.17055555555555,75.42,310.5225
157300.0,182.07055555555556,75.42,310.2725
157698.0,182.43722222222223,75.47,311.2725
158170.0,182.75722222222223,75.63,311.5725
158477.0,182.97805555555553,75.7425,311.8725
158905.0,182.8947222222222,75.5425,311.8725
159000.0,183.03222222222223,75.7425,311.935
159295.0,183.13222222222223,75.7925,312.035
159730.0,183.13222222222223,75.6925,312.285
160000.0,182.96555555555557,75.4425,312.1225
160000.0,182.8322222222222,75.2925,312.0225
160059.0,183.1197222222222,75.4925,312.5225
160795.0,183.07527777777779,75.5425,312.4225
161000.0,182.88916666666665,75.50916666666667,311.9725
161078.0,183.1225,75.75916666666667,312.1725
161402.0,183.37805555555553,75.85916666666667,312.4725
161692.0,183.02805555555557,75.65916666666668,311.9225
162000.0,183.1738888888889,75.70916666666668,312.1225
162125.0,183.235,75.80916666666667,312.2058333333333
162449.0,183.3086111111111,75.75916666666667,312.3391666666667
162740.0,183.40861111111113,76.00916666666667,312.18916666666667
163000.0,183.02527777777777,75.90916666666668,311.18916666666667
163020.0,182.93361111111113,75.70916666666668,311.18916666666667
163428.0,182.3211111111111,75.67166666666667,309.7391666666667
163775.0,182.0211111111111,75.42166666666667,309.3891666666667
164000.0,181.7877777777778,75.57166666666667,308.2891666666667
164105.0,181.95444444444448,75.62166666666667,308.5891666666667
164388.0,181.75861111111112,75.57166666666667,308.3016666666667
164827.0,181.82527777777779,75.77166666666668,308.3016666666667
165000.0,181.71277777777777,75.57166666666667,308.4016666666667
165165.0,181.96277777777777,75.87166666666667,308.6016666666667
165470.0,181.9752777777778,76.00916666666667,308.3516666666667
165755.0,182.04194444444443,76.05916666666667,308.3516666666667
166000.0,182.15027777777777,76.25916666666667,308.3516666666667
166077.0,181.81694444444446,76.30916666666667,307.3016666666667
166321.0,181.55027777777778,76.10916666666667,307.00166666666667
166730.0,181.48361111111112,76.10916666666667,306.8016666666667
167000.0,181.15027777777777,76.00916666666667,306.1016666666667
167034.0,181.2877777777778,76.00916666666667,306.50166666666667
167706.0,181.65444444444447,76.10916666666667,307.4516666666667
167984.0,181.60444444444443,76.15916666666668,307.4516666666667
168000.0,182.10861111111112,76.34666666666668,308.3016666666667
168533.0,182.2252777777778,76.39666666666668,308.50166666666667
168910.0,182.27527777777777,76.39666666666668,308.6516666666667
169000.0,182.42944444444444,76.44666666666667,308.9516666666667
169206.0,182.55027777777778,76.54666666666667,309.1766666666667
169518.0,182.23361111111112,76.44666666666667,308.37666666666667
169837.0,182.21694444444444,76.59666666666668,308.0266666666667
170000.0,182.1627777777778,76.49666666666667,307.9266666666667
170000.0,182.16694444444443,76.64666666666668,307.8391666666667
170129.0,182.22805555555553,76.78,307.7391666666667
170429.0,181.83916666666667,76.78,306.7225
170964.0,182.1725,77.03,307.0725
171000.0,182.16,76.98,307.085
171304.0,182.04333333333335,76.93,306.785
171542.0,182.34333333333333,76.88,307.735
171821.0,182.6975,77.23,308.0975
172000.0,182.9141666666667,77.08,308.3975
172140.0,182.74194444444444,76.93,308.0475
173000.0,183.49194444444444,77.23,309.0475
173204.0,183.47111111111113,77.18,309.085
173656.0,183.25444444444446,77.18,308.335
173949.0,183.35444444444443,77.48,308.135
174313.0,183.33777777777777,77.38,308.235
174665.0,183.38361111111112,77.38,308.2725
174978.0,183.41694444444443,77.43,308.2725
175000.0,183.5586111111111,77.63,308.3975
175327.0,183.37527777777777,77.68,307.8475
175757.0,182.99194444444447,77.53,307.2975
176000.0,182.90444444444447,77.4175,307.1475
176219.0,183.05444444444447,77.5675,307.2475
176528.0,183.23777777777778,77.4175,307.9975
176833.0,183.39194444444448,77.3675,308.26
177000.0,183.3086111111111,77.2175,308.21
177128.0,183.30027777777778,77.205,308.16
177492.0,183.15027777777777,77.305,307.46
177784.0,183.55861111111113,77.655,307.91
178000.0,183.72944444444443,77.9175,308.01
178114.0,184.01277777777779,78.2675,308.26
178391.0,184.07527777777779,78.2175,308.4975
178789.0,184.07527777777779,78.2175,308.5975
179000.0,184.42111111111112,78.2675,309.4475
179093.0,184.4127777777778,78.3425,309.4975
179366.0,184.82111111111112,78.3925,310.1975
179767.0,184.48361111111112,78.2425,309.7975
180000.0,184.52111111111108,78.2925,309.6975
180000.0,184.72111111111113,78.3425,309.9475
180000.0,184.79055555555553,78.3925,309.9808333333333
180037.0,184.79055555555556,78.3425,309.93083333333334
180466.0,184.6447222222222,78.1925,309.7808333333333
180850.0,184.54472222222222,78.1425,309.68083333333334
181000.0,184.47388888888887,78.2425,309.2808333333333
181228.0,184.72388888888887,78.2925,309.7308333333333
181683.0,184.80305555555557,78.2925,309.7808333333333
182000.0,184.71972222222223,78.1925,309.8308333333333
182175.0,184.73222222222222,78.1925,309.7308333333333
182485.0,184.88777777777779,78.35916666666667,309.9808333333333
182858.0,185.08777777777777,78.50916666666667,310.3308333333333
183000.0,184.99611111111113,78.55916666666667,310.2558333333333
