global_iterations,avg,min,max
267111.0,0.7896156141493056,0.7728485107421875,0.8107157389322918
270000.0,0.7895606825086806,0.7724188232421875,0.8110990397135417
275138.0,0.7897207980685763,0.7723004150390625,0.8114823404947917
276914.0,0.7897635226779515,0.7722967529296875,0.8116910807291667
280000.0,0.7898023817274306,0.7722930908203125,0.8117283121744792
285333.0,0.7898573133680555,0.7724383544921875,0.8117655436197917
285996.0,0.7899393039279515,0.7724517822265625,0.8120157877604167
291250.0,0.7901447889539931,0.7724652099609375,0.8122452799479167
295621.0,0.7901470269097222,0.7723309326171875,0.8121579996744792
296347.0,0.790071546766493,0.772132568359375,0.8119016520182292
301000.0,0.7899234347873265,0.7720361328125,0.8118247477213543
304000.0,0.7897342258029514,0.7716705322265625,0.8117478434244793
305396.0,0.7895045301649306,0.77123046875,0.8114475504557292
310398.0,0.7893613009982638,0.7707940673828125,0.8110953776041667
314000.0,0.7892064751519098,0.7706231689453125,0.8107560221354168
316000.0,0.789042697482639,0.7702667236328125,0.8105753580729167
320015.0,0.7889759657118056,0.7700958251953125,0.8103348795572917
324000.0,0.7888591851128472,0.7698907470703125,0.8098099772135418
325871.0,0.7887076144748264,0.7695440673828124,0.8093619791666667
330390.0,0.788865492078993,0.7692767333984375,0.8096183268229167
334837.0,0.7890266927083335,0.7696112060546875,0.8094482421875
340000.0,0.788899129231771,0.7695843505859375,0.8092510986328125
344061.0,0.7887876383463541,0.769398193359375,0.8089471435546876
346060.0,0.7889900716145832,0.769866943359375,0.8088983154296875
351034.0,0.789122517903646,0.7700567626953125,0.8088494873046875
354745.0,0.7890976969401042,0.77033935546875,0.8083782958984375
356234.0,0.7888657633463542,0.770162353515625,0.807918701171875
361187.0,0.7887369791666665,0.770225830078125,0.8074969482421875
362625.0,0.7887502034505208,0.770238037109375,0.8074102783203125
366149.0,0.7888559977213541,0.7703485107421875,0.8075030517578125
370869.0,0.7886983235677084,0.770291748046875,0.807381591796875
372293.0,0.788779296875,0.770152587890625,0.80779541015625
376558.0,0.7888033040364583,0.7701220703125,0.808060302734375
379787.0,0.7889436848958333,0.770089111328125,0.80848388671875
380000.0,0.7889680989583334,0.769786376953125,0.8089056396484375
386758.0,0.7890509033203125,0.7695654296875,0.8092852783203125
389677.0,0.789027099609375,0.7692822265625,0.809302978515625
391519.0,0.7891135660807292,0.769371337890625,0.8093206787109375
396075.0,0.789176025390625,0.7691680908203125,0.8092877197265625
