global_iterations,avg,min,max
12207730.0,0.778394775390625,0.778394775390625,0.778394775390625
12558109.0,0.781375732421875,0.781375732421875,0.781375732421875
12664824.0,0.784154052734375,0.784154052734375,0.784154052734375
12866108.0,0.786636962890625,0.786636962890625,0.786636962890625
13351000.0,0.789124755859375,0.789124755859375,0.789124755859375
13396937.0,0.79150390625,0.79150390625,0.79150390625
13526117.0,0.79359375,0.79359375,0.79359375
13545767.0,0.79562255859375,0.79562255859375,0.79562255859375
13652787.0,0.797532958984375,0.797532958984375,0.797532958984375
13861000.0,0.799417724609375,0.799417724609375,0.799417724609375
14450234.0,0.80149658203125,0.80149658203125,0.80149658203125
14792370.0,0.8033251953125,0.8033251953125,0.8033251953125
14824130.0,0.805328369140625,0.805328369140625,0.805328369140625
14926000.0,0.8073046875,0.8073046875,0.8073046875
15238959.0,0.809312744140625,0.809312744140625,0.809312744140625
15259877.0,0.810999755859375,0.810999755859375,0.810999755859375
15835345.0,0.81408447265625,0.81408447265625,0.81408447265625
15955799.0,0.816298828125,0.816298828125,0.816298828125
16030000.0,0.819573974609375,0.819573974609375,0.819573974609375
16453000.0,0.82142578125,0.82142578125,0.82142578125
16737284.0,0.822978515625,0.822978515625,0.822978515625
16745635.0,0.82463134765625,0.82463134765625,0.82463134765625
17049596.0,0.82599365234375,0.82599365234375,0.82599365234375
17136000.0,0.828663330078125,0.828663330078125,0.828663330078125
17150743.0,0.83104736328125,0.83104736328125,0.83104736328125
17202580.0,0.833316650390625,0.833316650390625,0.833316650390625
17225000.0,0.834923095703125,0.834923095703125,0.834923095703125
17239872.0,0.836234130859375,0.836234130859375,0.836234130859375
17315000.0,0.838282470703125,0.838282470703125,0.838282470703125
17345000.0,0.84019775390625,0.84019775390625,0.84019775390625
17393000.0,0.842435302734375,0.842435302734375,0.842435302734375
17423600.0,0.84417236328125,0.84417236328125,0.84417236328125
17570968.0,0.8463818359375,0.8463818359375,0.8463818359375
17619280.0,0.84888427734375,0.84888427734375,0.84888427734375
17650256.0,0.851278076171875,0.851278076171875,0.851278076171875
17700000.0,0.8537451171875,0.8537451171875,0.8537451171875
17758000.0,0.855848388671875,0.855848388671875,0.855848388671875
17945259.0,0.857864990234375,0.857864990234375,0.857864990234375
17990910.0,0.86001953125,0.86001953125,0.86001953125
18163855.0,0.86197265625,0.86197265625,0.86197265625
18230000.0,0.863802490234375,0.863802490234375,0.863802490234375
18305003.0,0.865859375,0.865859375,0.865859375
18355963.0,0.868123779296875,0.868123779296875,0.868123779296875
18391043.0,0.870791015625,0.870791015625,0.870791015625
18560000.0,0.87272216796875,0.87272216796875,0.87272216796875
18777525.0,0.874356689453125,0.874356689453125,0.874356689453125
19083000.0,0.876011962890625,0.876011962890625,0.876011962890625
19363149.0,0.877579345703125,0.877579345703125,0.877579345703125
19506783.0,0.87905517578125,0.87905517578125,0.87905517578125
19747739.0,0.880234375,0.880234375,0.880234375
19800138.0,0.881441650390625,0.881441650390625,0.881441650390625
19971331.0,0.88230712890625,0.88230712890625,0.88230712890625
20040000.0,0.883509521484375,0.883509521484375,0.883509521484375
20106932.0,0.8851123046875,0.8851123046875,0.8851123046875
20206482.0,0.8869287109375,0.8869287109375,0.8869287109375
20311220.0,0.888529052734375,0.888529052734375,0.888529052734375
20489232.0,0.89045166015625,0.89045166015625,0.89045166015625
20545808.0,0.892320556640625,0.892320556640625,0.892320556640625
22049000.0,0.89443115234375,0.89443115234375,0.89443115234375
22189000.0,0.89636962890625,0.89636962890625,0.89636962890625
22228511.0,0.89832275390625,0.89832275390625,0.89832275390625
22649000.0,0.900382080078125,0.900382080078125,0.900382080078125
23190000.0,0.902291259765625,0.902291259765625,0.902291259765625
23333093.0,0.904161376953125,0.904161376953125,0.904161376953125
23362000.0,0.9061376953125,0.9061376953125,0.9061376953125
23442912.0,0.90813720703125,0.90813720703125,0.90813720703125
23843681.0,0.908802490234375,0.908802490234375,0.908802490234375
24087000.0,0.910289306640625,0.910289306640625,0.910289306640625
24297113.0,0.91098876953125,0.91098876953125,0.91098876953125
24462000.0,0.91338623046875,0.91338623046875,0.91338623046875
24537000.0,0.915506591796875,0.915506591796875,0.915506591796875
24643000.0,0.917432861328125,0.917432861328125,0.917432861328125
24654351.0,0.919822998046875,0.919822998046875,0.919822998046875
24710000.0,0.92115966796875,0.92115966796875,0.92115966796875
24732067.0,0.92257080078125,0.92257080078125,0.92257080078125
25195000.0,0.92408447265625,0.92408447265625,0.92408447265625
25479000.0,0.92601806640625,0.92601806640625,0.92601806640625
25673974.0,0.928426513671875,0.928426513671875,0.928426513671875
25760000.0,0.929842529296875,0.929842529296875,0.929842529296875
25839000.0,0.93134521484375,0.93134521484375,0.93134521484375
25936000.0,0.9323974609375,0.9323974609375,0.9323974609375
25950000.0,0.933548583984375,0.933548583984375,0.933548583984375
25959000.0,0.934267578125,0.934267578125,0.934267578125
26098000.0,0.93484375,0.93484375,0.93484375
26297000.0,0.9352734375,0.9352734375,0.9352734375
26843088.0,0.9356298828125,0.9356298828125,0.9356298828125
26915000.0,0.936075439453125,0.936075439453125,0.936075439453125
27077778.0,0.936380615234375,0.936380615234375,0.936380615234375
27222000.0,0.936622314453125,0.936622314453125,0.936622314453125
27344474.0,0.9368603515625,0.9368603515625,0.9368603515625
27460000.0,0.9371337890625,0.9371337890625,0.9371337890625
27590213.0,0.937398681640625,0.937398681640625,0.937398681640625
27950000.0,0.93775146484375,0.93775146484375,0.93775146484375
28013000.0,0.93807861328125,0.93807861328125,0.93807861328125
