global_iterations,avg,min,max
0,19.78333333333333,16.828,21.654
1,27.498666666666665,23.972,29.624000000000002
2,33.660222222222224,29.887333333333334,36.12
3,38.89816666666667,34.9735,41.579
4,43.17346666666667,39.1496,45.914
5,46.72666666666667,42.71933333333334,49.447333333333326
6,49.617047619047625,45.714,52.25142857142857
7,52.01883333333333,48.24225,54.602999999999994
8,54.053703703703704,50.36511111111111,56.590888888888884
9,55.80546666666667,52.265,58.2682
10,57.32545454545455,53.903454545454544,59.746
11,58.663555555555554,55.322,61.05416666666667
12,59.859641025641025,56.602000000000004,62.206
13,60.935428571428574,57.777857142857144,63.22785714285715
14,61.876533333333334,58.82773333333333,64.0924
15,62.757958333333335,59.801375,64.898625
16,63.55803921568628,60.66870588235294,65.65541176470589
17,64.29462962962963,61.491,66.33711111111111
18,64.97371929824563,62.224105263157895,66.97642105263158
19,65.60323333333334,62.9193,67.5483
20,66.18526984126984,63.55790476190476,68.08904761904762
21,66.73466666666667,64.1530909090909,68.60336363636362
22,67.24669565217391,64.72391304347826,69.07434782608696
23,67.73516666666667,65.25433333333334,69.53341666666667
24,68.19437333333333,65.77104,69.95992
25,68.62848717948718,66.25523076923076,70.3533076923077
26,69.03992592592593,66.71948148148148,70.73014814814815
27,69.43954761904762,67.16578571428572,71.09128571428572
28,69.81133333333334,67.5783448275862,71.43103448275862
29,70.16746666666667,67.98453333333333,71.75886666666666
30,72.19191111111111,70.08646666666667,73.74813333333333
31,73.7116,71.69306666666667,75.2162
32,74.88193333333334,72.97853333333335,76.31226666666666
33,75.76671111111112,73.98719999999999,77.10366666666667
34,76.47331111111112,74.82533333333332,77.72326666666666
35,77.03935555555556,75.49453333333334,78.22599999999998
36,77.53788888888889,76.07046666666666,78.68906666666665
37,77.97055555555556,76.57806666666667,79.06673333333333
38,78.36397777777779,77.03446666666667,79.40759999999999
39,78.7270222222222,77.4494,79.72786666666667
40,79.05402222222223,77.83413333333333,80.0054
41,79.36168888888889,78.19373333333333,80.27126666666666
42,79.64395555555556,78.5306,80.50773333333333
43,79.91515555555556,78.82706666666667,80.74906666666666
